timestamp,zone_id,carbon_intensity_gCO2eq_per_kWh,hour,weekday,month,day_of_year,carbon_is_estimated,carbon_estimation_method,carbon_temporal_granularity,carbon_updated_at,carbon_created_at,carbon_emission_factor_type,renewable_percentage,renewable_percentage_is_estimated,renewable_percentage_estimation_method,renewable_percentage_temporal_granularity,renewable_percentage_updated_at,renewable_percentage_created_at,renewable_percentage_emission_factor_type,carbon_free_percentage,carbon_free_percentage_is_estimated,carbon_free_percentage_estimation_method,carbon_free_percentage_temporal_granularity,carbon_free_percentage_updated_at,carbon_free_percentage_created_at,carbon_free_percentage_emission_factor_type,total_load_MW,total_load_is_estimated,total_load_estimation_method,total_load_temporal_granularity,total_load_updated_at,total_load_created_at,total_load_emission_factor_type,production_nuclear_MW,production_geothermal_MW,production_biomass_MW,production_coal_MW,production_wind_MW,production_solar_MW,production_hydro_MW,production_gas_MW,production_oil_MW,production_unknown_MW,production_hydro_discharge_MW,production_battery_discharge_MW,consumption_nuclear_MW,consumption_geothermal_MW,consumption_biomass_MW,consumption_coal_MW,consumption_wind_MW,consumption_solar_MW,consumption_hydro_MW,consumption_gas_MW,consumption_oil_MW,consumption_unknown_MW,consumption_hydro_discharge_MW,consumption_battery_discharge_MW
2022-01-02 14:00:00+00:00,CN,618,14,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:09.420Z,lifecycle,19,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:09.420Z,,24,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:09.420Z,,847502.8,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:09.420Z,,42403,,20128,609847,47666,0,95384,29399,,1786,,,42403,0,20128,609847,47666,0,95754,29399,0,2306,0,0
2022-01-02 15:00:00+00:00,CN,621,15,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:08.396Z,lifecycle,19,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:08.396Z,,24,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:08.396Z,,815661.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:08.396Z,,42362,,20044,589936,36671,0,96575,27473,,1713,,,42362,0,20044,589936,36671,0,96947,27473,0,2228,0,0
2022-01-02 16:00:00+00:00,CN,618,16,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,lifecycle,19,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,24,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,818034.44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,42013,,19738,588529,37946,0,99491,27650,,1785,,,42013,0,19738,588529,37946,0,99863,27650,0,2295,0,0
2022-01-02 17:00:00+00:00,CN,615,17,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:08.396Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:08.396Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:08.396Z,,803819.8,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:08.396Z,,41741,,19647,575352,39445,0,97342,28095,,1513,,,41741,0,19647,575352,39445,0,97634,28095,0,1907,0,0
2022-01-02 18:00:00+00:00,CN,604,18,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:19:18.178Z,lifecycle,21,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:19:18.178Z,,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:19:18.178Z,,818317.25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:19:18.178Z,,41737,,19647,574446,60612,0,91748,28177,,1476,,,41737,0,19647,574446,60612,0,91949,28177,0,1750,0,0
2022-01-02 19:00:00+00:00,CN,600,19,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,lifecycle,21,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,27,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,810173.56,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,41840,,19677,564932,62144,0,91482,28334,,1482,,,41840,0,19677,564932,62144,0,91597,28334,0,1649,0,0
2022-01-02 20:00:00+00:00,CN,601,20,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:19:18.178Z,lifecycle,21,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:19:18.178Z,,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:19:18.178Z,,840663.6,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:19:18.178Z,,42087,,19787,588394,66792,0,93753,28049,,1517,,,42087,0,19787,588394,66792,0,93866,28049,0,1690,0,0
2022-01-02 21:00:00+00:00,CN,599,21,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:18:08.396Z,lifecycle,22,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:18:08.396Z,,27,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:18:08.396Z,,851960.8,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.859Z,2025-06-30T10:18:08.396Z,,42420,,19864,594523,71913,0,93716,27703,,1539,,,42420,0,19864,594523,71913,0,93826,27703,0,1711,0,0
2022-01-02 22:00:00+00:00,CN,629,22,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,lifecycle,18,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,,23,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,,848851.06,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,,42353,,20186,622705,40115,4219,88217,28961,,1810,,,42353,0,20186,622705,40115,4219,88323,28961,0,1990,0,0
2022-01-02 23:00:00+00:00,CN,611,23,6,1,2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,877861.6,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,42315,,20290,623999,40867,24871,93488,29727,,1842,,,42315,0,20290,623999,40867,24871,93648,29727,0,2145,0,0
2022-01-03 00:00:00+00:00,CN,547,0,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,lifecycle,29,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,1009968.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,42603,,20269,638921,106045,75349,94470,29793,,1843,,,42603,0,20269,638921,106045,75349,94701,29793,0,2287,0,0
2022-01-03 01:00:00+00:00,CN,530,1,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,lifecycle,32,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,36,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,1029122.75,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,42578,,20293,628953,106390,109200,89894,29195,,1742,,,42578,0,20293,628953,106390,109200,90194,29195,0,2320,0,0
2022-01-03 02:00:00+00:00,CN,521,2,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,1051934.1,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:19:18.178Z,,42495,,20160,632070,104135,129179,92616,28861,,1532,,,42495,0,20160,632070,104135,129179,92924,28861,0,2110,0,0
2022-01-03 03:00:00+00:00,CN,525,3,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:05.820Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:05.820Z,,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:05.820Z,,1037320.25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:05.820Z,,42121,,19882,626301,66472,160425,91353,28349,,1526,,,42121,0,19882,626301,66472,160425,91680,28349,0,2089,0,0
2022-01-03 04:00:00+00:00,CN,514,4,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,1034627.75,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,40858,,19803,611347,70349,175844,87032,27185,,1521,,,40858,0,19803,611347,70349,175844,87302,27185,0,1940,0,0
2022-01-03 05:00:00+00:00,CN,516,5,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,1029183.44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,41101,,19641,610626,54569,184080,90600,26589,,1498,,,41101,0,19641,610626,54569,184080,90802,26589,0,1777,0,0
2022-01-03 06:00:00+00:00,CN,533,6,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,lifecycle,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,35,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,1001001.2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,42334,,19849,616334,89807,113602,88484,28769,,1537,,,42334,0,19849,616334,89807,113602,88605,28769,0,1702,0,0
2022-01-03 07:00:00+00:00,CN,539,7,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,lifecycle,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,35,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,975476.44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,42238,,19788,606789,67912,116017,92333,28527,,1597,,,42238,0,19788,606789,67912,116017,92451,28527,0,1756,0,0
2022-01-03 08:00:00+00:00,CN,554,8,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,lifecycle,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,960897.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,42241,,20226,615579,79809,73148,98011,29863,,1720,,,42241,0,20226,615579,79809,73148,98135,29863,0,1896,0,0
2022-01-03 09:00:00+00:00,CN,582,9,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:05.820Z,lifecycle,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:05.820Z,,29,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:05.820Z,,928850.3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:54.788Z,2025-06-30T10:18:05.820Z,,42328,,20556,626384,63279,40883,102685,30306,,1942,,,42328,0,20556,626384,63279,40883,102877,30306,0,2237,0,0
2022-01-03 10:00:00+00:00,CN,606,10,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,lifecycle,21,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,886505.6,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,42435,,20568,623564,45510,10955,108597,32109,,2075,,,42435,0,20568,623564,45510,10955,108857,32109,0,2507,0,0
2022-01-03 11:00:00+00:00,CN,596,11,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:08.396Z,lifecycle,22,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:08.396Z,,27,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:08.396Z,,920241.3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:08.396Z,,42141,,20637,636549,70365,0,115223,32279,,2143,,,42141,0,20637,636549,70365,0,115563,32279,0,2707,0,0
2022-01-03 12:00:00+00:00,CN,598,12,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,lifecycle,22,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,27,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,902190.44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,41965,,20436,626185,64473,0,114396,31746,,2094,,,41965,0,20436,626185,64473,0,114731,31746,0,2653,0,0
2022-01-03 13:00:00+00:00,CN,590,13,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,lifecycle,23,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,,885208.3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,,42009,,20211,605868,71001,0,111865,31331,,2032,,,42009,0,20211,605868,71001,0,112219,31331,0,2568,0,0
2022-01-03 14:00:00+00:00,CN,594,14,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,lifecycle,22,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,,27,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,,879336.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,,41990,,20083,606279,69883,0,106943,31340,,1926,,,41990,0,20083,606279,69883,0,107315,31340,0,2449,0,0
2022-01-03 15:00:00+00:00,CN,603,15,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:05.820Z,lifecycle,21,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:05.820Z,,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:05.820Z,,854667.94,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:05.820Z,,41960,,19999,599110,57020,0,104801,29055,,1835,,,41960,0,19999,599110,57020,0,105183,29055,0,2339,0,0
2022-01-03 16:00:00+00:00,CN,611,16,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,857892.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,42167,,19825,609694,57338,0,97189,29021,,1778,,,42167,0,19825,609694,57338,0,97568,29021,0,2279,0,0
2022-01-03 17:00:00+00:00,CN,611,17,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,846394.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,42004,,19801,602245,56777,0,95124,28198,,1559,,,42004,0,19801,602245,56777,0,95419,28198,0,1951,0,0
2022-01-03 18:00:00+00:00,CN,611,18,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,828213.4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,41986,,19801,589172,55908,0,91551,27832,,1476,,,41986,0,19801,589172,55908,0,91759,27832,0,1755,0,0
2022-01-03 19:00:00+00:00,CN,614,19,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,,830995.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,,42098,,19800,594179,52177,0,92903,28080,,1477,,,42098,0,19800,594179,52177,0,93023,28080,0,1639,0,0
2022-01-03 20:00:00+00:00,CN,612,20,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,lifecycle,20,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,,840044.2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:05.820Z,,42216,,19916,598230,54540,0,94312,29029,,1515,,,42216,0,19916,598230,54540,0,94433,29029,0,1681,0,0
2022-01-03 21:00:00+00:00,CN,626,21,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,lifecycle,18,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,23,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,840279.4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:18:08.396Z,,42405,,19970,612728,41205,0,92923,29204,,1560,,,42405,0,19970,612728,41205,0,93035,29204,0,1734,0,0
2022-01-03 22:00:00+00:00,CN,627,22,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:05.820Z,lifecycle,18,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:05.820Z,,23,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:05.820Z,,857229.06,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:05.820Z,,42436,,20255,625580,42518,7425,87037,29965,,1730,,,42436,0,20255,625580,42518,7425,87141,29965,0,1909,0,0
2022-01-03 23:00:00+00:00,CN,603,23,0,1,3,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,lifecycle,22,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,895082.75,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.285Z,2025-06-30T10:19:18.178Z,,42260,,20359,627080,52015,26543,93657,30938,,1745,,,42260,0,20359,627080,52015,26543,93819,30938,0,2068,0,0
2022-01-04 00:00:00+00:00,CN,573,0,1,1,4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:08.396Z,lifecycle,26,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:08.396Z,,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:08.396Z,,956416.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:18:08.396Z,,42476,,20421,635560,75096,58533,91585,30403,,1656,,,42476,0,20421,635560,75096,58533,91804,30403,0,2124,0,0
2022-01-04 01:00:00+00:00,CN,577,1,1,1,4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:23:02.130Z,2025-06-30T10:19:18.178Z,lifecycle,25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:23:02.130Z,2025-06-30T10:19:18.178Z,,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:23:02.130Z,2025-06-30T10:19:18.178Z,,952775.7,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:23:02.130Z,2025-06-30T10:19:18.178Z,,42238,,20426,636016,49511,80823,91150,30052,,1670,,,42238,0,20426,636016,49511,80823,91436,30052,0,2275,0,0
2022-01-04 02:00:00+00:00,CN,561,2,1,1,4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,lifecycle,28,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,,32,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,,977593.1,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:22:58.472Z,2025-06-30T10:19:18.178Z,,42226,,20309,633633,63016,94484,91821,29570,,1637,,,42226,0,20309,633633,63016,94484,92105,29570,0,2250,0,0
2022-01-04 03:00:00+00:00,CN,548,3,1,1,4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:23:02.130Z,2025-06-30T10:18:05.820Z,lifecycle,29,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:23:02.130Z,2025-06-30T10:18:05.820Z,,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:23:02.130Z,2025-06-30T10:18:05.820Z,,998311.44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T05:23:02.130Z,2025-06-30T10:18:05.820Z,,42074,,20127,631537,60144,121210,90832,30007,,1505,,,42074,0,20127,631537,60144,121210,91136,30007,0,2075,0,0
