timestamp,zone_id,is_estimated,estimation_method,temporal_granularity,updated_at,created_at,production_nuclear_MW,production_geothermal_MW,production_biomass_MW,production_coal_MW,production_wind_MW,production_solar_MW,production_hydro_MW,production_gas_MW,production_oil_MW,production_unknown_MW,production_hydro_discharge_MW,production_battery_discharge_MW,consumption_nuclear_MW,consumption_geothermal_MW,consumption_biomass_MW,consumption_coal_MW,consumption_wind_MW,consumption_solar_MW,consumption_hydro_MW,consumption_gas_MW,consumption_oil_MW,consumption_unknown_MW,consumption_hydro_discharge_MW,consumption_battery_discharge_MW
2023-06-06 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:56:11.977Z,53786,,23180,739367,61360,14417,175619,35515,,2286,,,53786,0,23180,739367,61360,14417,175860,35515,0,2664,0,0
2023-06-06 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:53:58.417Z,2025-07-02T15:57:21.485Z,53504,,22955,717259,71005,0,175537,35050,,2303,,,53504,0,22955,717259,71005,0,175789,35050,0,2666,0,0
2023-06-06 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:53:58.417Z,2025-07-02T15:57:21.485Z,53527,,22818,711281,68987,0,169385,35172,,2223,,,53527,0,22818,711281,68987,0,169645,35172,0,2581,0,0
2023-06-06 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:56:11.977Z,53068,,22757,691882,62762,0,162101,32464,,2229,,,53068,0,22757,691882,62762,0,162366,32464,0,2581,0,0
2023-06-06 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:55:47.729Z,52889,,22442,685203,138737,0,151370,30084,,2047,,,52889,0,22442,685203,138737,0,151639,30084,0,2395,0,0
2023-06-06 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:55:47.729Z,52437,,22368,669780,115897,0,143651,29251,,1778,,,52437,0,22368,669780,115897,0,143868,29251,0,2025,0,0
2023-06-06 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:53:58.417Z,2025-07-02T15:56:11.977Z,52205,,22430,637912,132757,0,138754,28009,,1776,,,52205,0,22430,637912,132757,0,138965,28009,0,2019,0,0
2023-06-06 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:57:21.485Z,51389,,22503,625380,129039,0,137379,27510,,1783,,,51389,0,22503,625380,129039,0,137562,27510,0,2023,0,0
2023-06-06 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:53:58.417Z,2025-07-02T15:56:11.977Z,51615,,22688,653620,121381,9612,128917,28204,,1851,,,51615,0,22688,653620,121381,9612,129089,28204,0,2100,0,0
2023-06-06 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:53:58.417Z,2025-07-02T15:56:11.977Z,52233,,22780,653923,113164,9836,128466,26973,,1864,,,52233,0,22780,653923,113164,9836,128640,26973,0,2111,0,0
2023-06-06 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:53:58.417Z,2025-07-02T15:56:11.977Z,52531,,23041,680176,88623,35668,122791,28959,,1885,,,52531,0,23041,680176,88623,35668,122957,28959,0,2142,0,0
2023-06-06 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:53:58.417Z,2025-07-02T15:55:47.729Z,52076,,23200,704940,74740,65139,122992,31036,,1988,,,52076,0,23200,704940,74740,65139,123207,31036,0,2396,0,0
2023-06-07 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:57:21.485Z,51604,,23037,714716,95011,124851,122277,30774,,1806,,,51604,0,23037,714716,95011,124851,122487,30774,0,2220,0,0
2023-06-07 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:57:21.485Z,52665,,22997,721541,98934,170424,128185,31034,,1799,,,52665,0,22997,721541,98934,170424,128393,31034,0,2214,0,0
2023-06-07 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:57:21.485Z,52228,,22798,737481,108083,202342,130147,32070,,1782,,,52228,0,22798,737481,108083,202342,130357,32070,0,2197,0,0
2023-06-07 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:55:47.729Z,53042,,22726,751534,110108,234396,133906,32928,,1710,,,53042,0,22726,751534,110108,234396,134151,32928,0,2086,0,0
2023-06-07 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:56:11.977Z,52184,,22657,749533,72826,238462,128809,32891,,1728,,,52184,0,22657,749533,72826,238462,129026,32891,0,2022,0,0
2023-06-07 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:57:21.485Z,51686,,22642,762605,98257,234618,127303,32796,,1741,,,51686,0,22642,762605,98257,234618,127441,32796,0,1918,0,0
2023-06-07 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:57:21.485Z,53237,,22632,773619,50393,195857,136338,33326,,1791,,,53237,0,22632,773619,50393,195857,136481,33326,0,1973,0,0
2023-06-07 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:55:47.729Z,52857,,22540,763626,61710,167180,134843,33075,,1929,,,52857,0,22540,763626,61710,167180,134985,33075,0,2110,0,0
2023-06-07 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:55:47.729Z,51998,,22796,763029,57650,125941,141628,33456,,2101,,,51998,0,22796,763029,57650,125941,141765,33456,0,2287,0,0
2023-06-07 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:05.464Z,2025-07-02T15:57:21.485Z,52377,,22978,759618,40291,84795,139488,33911,,2130,,,52377,0,22978,759618,40291,84795,139695,33911,0,2448,0,0
2023-06-07 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:56:11.977Z,52887,,23408,780797,51643,42606,151127,35027,,2251,,,52887,0,23408,780797,51643,42606,151373,35027,0,2629,0,0
2023-06-07 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:56:11.977Z,53129,,23347,786476,38142,26223,154716,35044,,2346,,,53129,0,23347,786476,38142,26223,154961,35044,0,2723,0,0
2023-06-07 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:57:21.485Z,54241,,23259,766478,93428,14312,160288,35737,,2365,,,54241,0,23259,766478,93428,14312,160530,35737,0,2742,0,0
2023-06-07 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:56:11.977Z,54183,,22982,749459,84456,0,168354,34268,,2382,,,54183,0,22982,749459,84456,0,168613,34268,0,2746,0,0
2023-06-07 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:55:47.729Z,53815,,22773,743887,93981,0,159061,33349,,2280,,,53815,0,22773,743887,93981,0,159330,33349,0,2631,0,0
2023-06-07 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:55:47.729Z,53836,,22708,715937,89805,0,158738,31896,,2271,,,53836,0,22708,715937,89805,0,159007,31896,0,2625,0,0
2023-06-07 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:56:11.977Z,53060,,22456,677421,110464,0,164919,30555,,2148,,,53060,0,22456,677421,110464,0,165189,30555,0,2498,0,0
2023-06-07 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:55:47.729Z,52390,,22379,653447,104536,0,155640,29237,,1884,,,52390,0,22379,653447,104536,0,155918,29237,0,2226,0,0
2023-06-07 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:56:18.415Z,52081,,22496,628576,77467,0,155955,28386,,1885,,,52081,0,22496,628576,77467,0,156232,28386,0,2226,0,0
2023-06-07 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:55:47.729Z,51072,,22570,601309,99059,0,155361,27560,,1883,,,51072,0,22570,601309,99059,0,155545,27560,0,2121,0,0
2023-06-07 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:57:27.549Z,51722,,22755,626141,121234,11872,144371,27099,,1968,,,51722,0,22755,626141,121234,11872,144549,27099,0,2213,0,0
2023-06-07 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:57:27.549Z,52269,,22847,627909,137112,9067,140812,26165,,2009,,,52269,0,22847,627909,137112,9067,140974,26165,0,2271,0,0
2023-06-07 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:55:47.729Z,52676,,23098,659468,119732,39118,126420,27459,,1947,,,52676,0,23098,659468,119732,39118,126580,27459,0,2211,0,0
2023-06-07 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:55:47.729Z,52062,,23213,680813,113103,65499,128115,30217,,2064,,,52062,0,23213,680813,113103,65499,128329,30217,0,2470,0,0
2023-06-08 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:56:18.415Z,52315,,23058,684506,107179,136685,132497,29937,,1882,,,52315,0,23058,684506,107179,136685,132710,29937,0,2291,0,0
2023-06-08 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:55:47.729Z,52103,,23076,693723,95761,170841,136156,30639,,1871,,,52103,0,23076,693723,95761,170841,136370,30639,0,2279,0,0
2023-06-08 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:56:18.415Z,53237,,22792,702748,123471,213898,145505,31566,,1810,,,53237,0,22792,702748,123471,213898,145719,31566,0,2214,0,0
2023-06-08 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:57:27.549Z,52198,,22789,712358,130448,234032,144263,32600,,1744,,,52198,0,22789,712358,130448,234032,144514,32600,0,2115,0,0
2023-06-08 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:55:57.489Z,51628,,22652,717344,131470,233876,133603,31673,,1725,,,51628,0,22652,717344,131470,233876,133828,31673,0,2022,0,0
2023-06-08 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:02.503Z,2025-07-02T15:57:27.549Z,50250,,22636,729618,106841,232751,139162,32500,,1785,,,50250,0,22636,729618,106841,232751,139305,32500,0,1963,0,0
2023-06-08 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:55:57.489Z,51285,,22692,729804,161774,181205,149687,33675,,1835,,,51285,0,22692,729804,161774,181205,149832,33675,0,2009,0,0
2023-06-08 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:57:27.549Z,50974,,22673,726253,158718,174501,149998,31983,,1932,,,50974,0,22673,726253,158718,174501,150146,31983,0,2108,0,0
2023-06-08 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:55:57.489Z,51960,,22929,724527,137903,137127,151697,32308,,2155,,,51960,0,22929,724527,137903,137127,151840,32308,0,2336,0,0
2023-06-08 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:57:27.549Z,51887,,23142,722542,100932,89160,153088,33094,,2206,,,51887,0,23142,722542,100932,89160,153304,33094,0,2515,0,0
2023-06-08 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:08.916Z,2025-07-02T15:57:27.549Z,51983,,23446,723175,63384,45570,165768,35314,,2325,,,51983,0,23446,723175,63384,45570,166021,35314,0,2691,0,0
2023-06-08 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:55:57.489Z,52923,,23435,717264,50132,29662,174264,35058,,2367,,,52923,0,23435,717264,50132,29662,174516,35058,0,2737,0,0
2023-06-08 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:57:27.549Z,53753,,23406,715748,67051,10091,184844,35394,,2478,,,53753,0,23406,715748,67051,10091,185092,35394,0,2849,0,0
2023-06-08 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:56:18.415Z,53359,,23076,710850,90743,0,181439,34707,,2510,,,53359,0,23076,710850,90743,0,181703,34707,0,2865,0,0
2023-06-08 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:55:57.489Z,53086,,22921,712002,55861,0,177903,33885,,2416,,,53086,0,22921,712002,55861,0,178179,33885,0,2759,0,0
2023-06-08 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:56:18.415Z,52634,,22857,691888,80246,0,174209,30944,,2395,,,52634,0,22857,691888,80246,0,174489,30944,0,2735,0,0
2023-06-08 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:56:18.415Z,51756,,22501,647231,133688,0,156711,29729,,2105,,,51756,0,22501,647231,133688,0,156994,29729,0,2443,0,0
2023-06-08 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:55:57.489Z,50448,,22461,629253,85425,0,148913,28819,,1720,,,50448,0,22461,629253,85425,0,149199,28819,0,2055,0,0
2023-06-08 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:57:27.549Z,50252,,22530,603624,58408,0,144567,27592,,1724,,,50252,0,22530,603624,58408,0,144852,27592,0,2061,0,0
2023-06-08 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:57:27.549Z,49607,,22528,597950,58030,0,143263,27092,,1722,,,49607,0,22528,597950,58030,0,143453,27092,0,1956,0,0
2023-06-08 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:56:18.415Z,49963,,22704,600238,71272,11314,133853,26627,,1773,,,49963,0,22704,600238,71272,11314,134029,26627,0,2020,0,0
2023-06-08 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:56:18.415Z,51011,,22796,600713,75921,22560,130663,26010,,1816,,,51011,0,22796,600713,75921,22560,130832,26010,0,2068,0,0
2023-06-08 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:57:27.549Z,51236,,23025,612648,78928,42993,123743,27471,,1777,,,51236,0,23025,612648,78928,42993,123923,27471,0,2020,0,0
2023-06-08 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:57:27.549Z,51042,,23107,638893,75008,60263,120194,28808,,1885,,,51042,0,23107,638893,75008,60263,120438,28808,0,2265,0,0
2023-06-09 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:57:27.549Z,50693,,23002,620076,70631,160208,128121,29524,,1697,,,50693,0,23002,620076,70631,160208,128358,29524,0,2070,0,0
2023-06-09 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:57:27.549Z,50796,,22958,627962,87873,201806,136502,30280,,1679,,,50796,0,22958,627962,87873,201806,136745,30280,0,2056,0,0
2023-06-09 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:56:18.415Z,51265,,22721,635902,104551,234634,144594,31126,,1612,,,51265,0,22721,635902,104551,234634,144837,31126,0,1987,0,0
2023-06-09 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:55:57.489Z,50300,,22729,664998,118086,255216,140356,31784,,1640,,,50300,0,22729,664998,118086,255216,140636,31784,0,1977,0,0
2023-06-09 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:56:18.415Z,49383,,22602,671715,92061,245500,128135,32430,,1621,,,49383,0,22602,671715,92061,245500,128383,32430,0,1896,0,0
2023-06-09 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:57:27.549Z,48572,,22553,675588,101850,239120,132563,31634,,1615,,,48572,0,22553,675588,101850,239120,132724,31634,0,1779,0,0
2023-06-09 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:57:27.549Z,50030,,22550,696673,39333,194052,140572,34715,,1737,,,50030,0,22550,696673,39333,194052,140737,34715,0,1899,0,0
2023-06-09 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:57:27.549Z,49355,,22500,673876,54249,179636,143533,33579,,1827,,,49355,0,22500,673876,54249,179636,143700,33579,0,1989,0,0
2023-06-09 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:06.309Z,2025-07-02T15:56:18.415Z,50285,,22742,682336,50295,141833,143322,33682,,1992,,,50285,0,22742,682336,50295,141833,143486,33682,0,2159,0,0
2023-06-09 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:55:57.489Z,50634,,22957,689429,66445,88079,143160,33919,,2068,,,50634,0,22957,689429,66445,88079,143408,33919,0,2351,0,0
2023-06-09 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,51060,,23370,689708,77993,49912,159227,34946,,2225,,,51060,0,23370,689708,77993,49912,159519,34946,0,2563,0,0
2023-06-09 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,51692,,23346,677101,70218,34178,167010,35263,,2256,,,51692,0,23346,677101,70218,34178,167299,35263,0,2595,0,0
2023-06-09 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:57:34.012Z,52408,,23261,668536,50384,8896,185911,35162,,2306,,,52408,0,23261,668536,50384,8896,186197,35162,0,2649,0,0
2023-06-09 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,51982,,22973,674793,56061,0,178777,34555,,2343,,,51982,0,22973,674793,56061,0,179078,34555,0,2671,0,0
2023-06-09 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,51624,,22897,668748,40145,0,170860,33460,,2253,,,51624,0,22897,668748,40145,0,171171,33460,0,2569,0,0
2023-06-09 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:56:24.573Z,50990,,22835,667713,75482,0,166445,30718,,2230,,,50990,0,22835,667713,75482,0,166759,30718,0,2543,0,0
2023-06-09 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:12.564Z,2025-07-02T15:56:03.789Z,50056,,22758,648306,97769,0,170602,30619,,2069,,,50056,0,22758,648306,97769,0,170920,30619,0,2381,0,0
2023-06-09 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:16.104Z,2025-07-02T15:56:03.789Z,49038,,22718,639346,85263,0,163331,29437,,1792,,,49038,0,22718,639346,85263,0,163646,29437,0,2097,0,0
2023-06-09 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:56:03.789Z,48550,,22718,611313,49339,0,154039,28834,,1696,,,48550,0,22718,611313,49339,0,154337,28834,0,1985,0,0
2023-06-09 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,47525,,22705,604128,59033,0,148483,27937,,1687,,,47525,0,22705,604128,59033,0,148691,27937,0,1901,0,0
2023-06-09 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:16.104Z,2025-07-02T15:56:24.573Z,47546,,22860,598872,66032,11671,137972,27182,,1667,,,47546,0,22860,598872,66032,11671,138164,27182,0,1897,0,0
2023-06-09 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:56:03.789Z,48438,,22952,597486,69792,20527,129250,26052,,1669,,,48438,0,22952,597486,69792,20527,129435,26052,0,1918,0,0
2023-06-09 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:16.104Z,2025-07-02T15:56:03.789Z,49334,,23155,612444,50020,42705,115899,27226,,1647,,,49334,0,23155,612444,50020,42705,116079,27226,0,1903,0,0
2023-06-09 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:16.104Z,2025-07-02T15:56:03.789Z,48755,,23231,618899,57113,60590,111235,28360,,1756,,,48755,0,23231,618899,57113,60590,111465,28360,0,2146,0,0
2023-06-10 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:56:24.573Z,47293,,23101,612621,38642,159209,114485,27731,,1568,,,47293,0,23101,612621,38642,159209,114712,27731,0,1962,0,0
2023-06-10 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:56:24.573Z,46976,,23012,616308,56082,198202,116449,28605,,1544,,,46976,0,23012,616308,56082,198202,116679,28605,0,1944,0,0
2023-06-10 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,46574,,22843,634498,79883,236538,118289,29142,,1518,,,46574,0,22843,634498,79883,236538,118522,29142,0,1913,0,0
2023-06-10 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,45754,,22865,650468,77810,264827,113842,28801,,1548,,,45754,0,22865,650468,77810,264827,114108,28801,0,1917,0,0
2023-06-10 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:16.104Z,2025-07-02T15:56:24.573Z,44947,,22810,660375,80154,257963,108606,29423,,1460,,,44947,0,22810,660375,80154,257963,108838,29423,0,1749,0,0
2023-06-10 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:16.104Z,2025-07-02T15:57:34.012Z,46295,,22634,665949,58902,236909,115747,29865,,1428,,,46295,0,22634,665949,58902,236909,115897,29865,0,1595,0,0
2023-06-10 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,47684,,22693,685586,66358,195909,136507,32853,,1514,,,47684,0,22693,685586,66358,195909,136669,32853,0,1685,0,0
2023-06-10 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,47369,,22623,671891,72064,178262,142449,32451,,1553,,,47369,0,22623,671891,72064,178262,142614,32451,0,1721,0,0
2023-06-10 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:56:24.573Z,48543,,22855,655353,47604,137464,144697,32448,,1735,,,48543,0,22855,655353,47604,137464,144858,32448,0,1907,0,0
2023-06-10 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,49491,,23008,659860,78537,95727,146681,32231,,1803,,,49491,0,23008,659860,78537,95727,146925,32231,0,2088,0,0
2023-06-10 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:57:16.104Z,2025-07-02T15:56:24.573Z,50412,,23385,668648,65994,51683,162990,33749,,1928,,,50412,0,23385,668648,65994,51683,163273,33749,0,2265,0,0
2023-06-10 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:56:24.573Z,50347,,23333,657393,71199,33343,174851,34256,,1984,,,50347,0,23333,657393,71199,33343,175137,34256,0,2329,0,0
2023-06-10 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:10.294Z,2025-07-02T15:57:34.012Z,50444,,23409,676861,57579,11429,178242,34325,,2105,,,50444,0,23409,676861,57579,11429,178524,34325,0,2452,0,0
2023-06-10 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:14.675Z,2025-07-02T15:56:24.573Z,49686,,23212,663219,69701,0,176407,33661,,2172,,,49686,0,23212,663219,69701,0,176698,33661,0,2501,0,0
