timestamp,hmm_state,hmm_prob_0,hmm_prob_1,hmm_prob_2,hmm_prob_3,hmm_prob_4
2022-07-19 18:00:00+00:00,1,1.6807564694947574e-36,0.9999999995779945,1.4876069482157029e-33,4.247715148483609e-10,6.7291748651773e-52
2022-07-19 19:00:00+00:00,1,3.244318939438471e-36,0.9999999996070983,2.5518665678610895e-33,3.8897780153235333e-10,3.2024936498274746e-51
2022-07-19 20:00:00+00:00,1,7.499521960970972e-36,0.9999999996362021,5.6968666932410526e-33,3.6571740581659603e-10,1.348409321404668e-50
2022-07-19 21:00:00+00:00,1,2.472223821960705e-35,0.999999999650754,8.464025104224001e-33,3.512670002488523e-10,4.753445956580976e-50
2022-07-19 22:00:00+00:00,1,2.589457723746479e-32,0.9999999991850927,1.3727274655877065e-31,8.171814998962725e-10,1.7826801206588406e-47
2022-07-19 23:00:00+00:00,1,3.2624332128440424e-29,0.9999999955616659,2.802154944781778e-28,4.4339459924106e-09,9.719875921231215e-44
2022-07-20 00:00:00+00:00,1,3.948809450587602e-27,0.9999986141784173,1.6666931231901856e-24,1.3858220628562738e-06,3.085481029992672e-41
2022-07-20 01:00:00+00:00,1,1.433664903940932e-25,0.9999992529486069,4.853807075696177e-22,7.470505217877331e-07,8.915007759301718e-38
2022-07-20 02:00:00+00:00,1,3.892907361696718e-22,0.9999987196214545,7.617900494526343e-21,1.2803773392171864e-06,2.4060018093528712e-34
2022-07-20 03:00:00+00:00,1,4.470864976375412e-21,0.9999862272455025,1.70743305169456e-17,1.3772747941533448e-05,5.713530902088976e-31
2022-07-20 04:00:00+00:00,1,5.78207003084564e-21,0.9999148061527646,1.5053095866158176e-15,8.519384378132227e-05,1.8376232376882496e-30
2022-07-20 05:00:00+00:00,1,1.5389644696081906e-21,0.9999297483385223,5.1672591061609205e-15,7.025165884164011e-05,3.1154938484983252e-30
2022-07-20 06:00:00+00:00,1,2.1974458130357783e-21,0.9999364392834542,3.160709608726625e-15,6.356071285763614e-05,1.5776888075022529e-30
2022-07-20 07:00:00+00:00,1,8.145621026434342e-22,0.9999326849749444,6.030193161119363e-15,6.731502131852049e-05,1.1839904308924418e-30
2022-07-20 08:00:00+00:00,1,1.656725958626717e-22,0.9999385754875197,2.8338217925947765e-15,6.142450567302442e-05,2.3970792797148026e-31
2022-07-20 09:00:00+00:00,1,5.376776734666076e-23,0.9999665806881318,6.794856246530203e-16,3.341930737005328e-05,4.4710368736013545e-32
2022-07-20 10:00:00+00:00,1,3.540094719491767e-23,0.9999701347645484,2.5236419928117895e-16,2.9865241103036668e-05,1.0350370664358938e-32
